config_id,sample_idx,stepsize,beta,phase,steps,sweeps,state_rms_to_final,hidden_rms_to_final,output_rms_to_final,output_mse_to_target,target_digit,prediction,score_margin
6,21,0.1,0.2,free,1600,10.0,0.282585,0.7740013,0.2955117,16.631039,4,3,0.0058321953
6,21,0.1,0.2,free,3200,20.0,0.241581,0.6584418,0.27693245,16.90643,4,3,0.03228593
6,21,0.1,0.2,free,8000,50.0,0.13243602,0.3569571,0.17796716,17.052385,4,3,0.33469498
6,21,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,17.334496,4,2,0.27991736
6,22,0.1,0.2,free,160,1.0,0.32381445,0.87213165,0.43904072,14.913437,0,1,0.7967864
6,22,0.1,0.2,free,320,2.0,0.31856704,0.8581067,0.4312822,14.6008005,0,1,0.71765816
6,22,0.1,0.2,free,800,5.0,0.303508,0.8168617,0.41493925,14.504455,0,1,0.566056
6,22,0.1,0.2,free,1600,10.0,0.28062442,0.75197047,0.40264416,14.079704,0,1,0.54463786
6,22,0.1,0.2,free,3200,20.0,0.24296387,0.64661753,0.37255767,13.362227,0,1,0.12135643
6,22,0.1,0.2,free,8000,50.0,0.13695276,0.35692987,0.24585795,13.496914,0,2,0.39064634
6,22,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,15.5342655,0,2,0.7181916
6,23,0.1,0.2,free,160,1.0,0.30930325,0.84083235,0.36983788,14.97343,9,0,0.4398942
6,23,0.1,0.2,free,320,2.0,0.30540034,0.82997894,0.36682662,15.198066,9,0,0.49645293
6,23,0.1,0.2,free,800,5.0,0.29341483,0.7964575,0.3588072,14.978338,9,0,0.54183817
6,23,0.1,0.2,free,1600,10.0,0.2734558,0.7415263,0.33937988,14.654162,9,0,0.44089568
6,23,0.1,0.2,free,3200,20.0,0.23483811,0.63517165,0.30196956,14.29105,9,0,0.5752628
6,23,0.1,0.2,free,8000,50.0,0.13138813,0.34800798,0.2099392,14.389248,9,0,0.6917047
6,23,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,17.854769,9,0,0.5726048
6,24,0.1,0.2,free,160,1.0,0.28587213,0.77574193,0.351188,16.073067,1,4,0.75045896
6,24,0.1,0.2,free,320,2.0,0.28141376,0.7631183,0.34917507,16.051426,1,4,0.7360594
6,24,0.1,0.2,free,800,5.0,0.26961502,0.7299897,0.3418806,15.802969,1,4,0.6791738
6,24,0.1,0.2,free,1600,10.0,0.24884827,0.6713671,0.33051395,16.451614,1,4,0.6646712
6,24,0.1,0.2,free,3200,20.0,0.2095975,0.5623261,0.29688814,16.845562,1,4,0.47723532
6,24,0.1,0.2,free,8000,50.0,0.115032636,0.30065498,0.20274861,16.514196,1,4,0.16699195
6,24,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,17.865696,1,4,0.7926874
6,25,0.1,0.2,free,160,1.0,0.27795914,0.7512217,0.36105922,14.01771,1,9,0.32703054
6,25,0.1,0.2,free,320,2.0,0.27347672,0.7390748,0.3554407,14.152952,1,9,0.3517512
6,25,0.1,0.2,free,800,5.0,0.2630181,0.7105792,0.34328496,14.190055,1,9,0.37499267
6,25,0.1,0.2,free,1600,10.0,0.24449496,0.6585603,0.3311357,14.782444,1,9,0.32844102
6,25,0.1,0.2,free,3200,20.0,0.20984682,0.5639396,0.29181972,15.298712,1,9,0.20372367
6,25,0.1,0.2,free,8000,50.0,0.121245734,0.3210781,0.19405924,16.162506,1,2,0.10358608
6,25,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,18.849066,1,2,0.5985273
6,26,0.1,0.2,free,160,1.0,0.28383285,0.77218705,0.33529502,14.811588,2,5,1.4489963
6,26,0.1,0.2,free,320,2.0,0.2799703,0.76093215,0.33584803,14.831837,2,5,1.448751
6,26,0.1,0.2,free,800,5.0,0.26697388,0.72493774,0.32478672,14.944854,2,5,1.4690659
6,26,0.1,0.2,free,1600,10.0,0.24709871,0.66936153,0.311173,14.469104,2,5,1.674252
6,26,0.1,0.2,free,3200,20.0,0.21073392,0.57051057,0.26758277,14.214397,2,5,1.4893911
6,26,0.1,0.2,free,8000,50.0,0.11720497,0.3141649,0.16761453,14.538705,2,5,1.4267533
6,26,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,15.914287,2,5,1.425535
6,27,0.1,0.2,free,160,1.0,0.30991355,0.8371645,0.4051695,13.8019705,4,8,0.81825376
6,27,0.1,0.2,free,320,2.0,0.30586934,0.82630485,0.39947915,13.880308,4,8,0.7810397
6,27,0.1,0.2,free,800,5.0,0.29593983,0.79800165,0.39557192,13.803177,4,8,0.72673285
6,27,0.1,0.2,free,1600,10.0,0.27706546,0.7458743,0.37772316,13.904564,4,8,0.8126931
6,27,0.1,0.2,free,3200,20.0,0.23720643,0.6346262,0.34590134,14.1995945,4,8,0.701177
6,27,0.1,0.2,free,8000,50.0,0.1317259,0.34558776,0.22629105,14.098813,4,8,0.6923293
6,27,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,18.922,4,8,0.19378674
6,28,0.1,0.2,free,160,1.0,0.27307558,0.74755687,0.28867775,16.324554,3,6,0.38220453
6,28,0.1,0.2,free,320,2.0,0.26950595,0.7371907,0.28948024,16.356142,3,6,0.38303804
6,28,0.1,0.2,free,800,5.0,0.25956735,0.70900685,0.28632662,16.727673,3,6,0.39005387
6,28,0.1,0.2,free,1600,10.0,0.2419008,0.659592,0.2753059,16.821466,3,6,0.37982547
6,28,0.1,0.2,free,3200,20.0,0.20769857,0.56474537,0.24751003,16.72187,3,6,0.3365221
6,28,0.1,0.2,free,8000,50.0,0.116249,0.3140398,0.15186682,17.701849,3,5,0.08165705
6,28,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,19.25322,3,5,0.28415775
6,29,0.1,0.2,free,160,1.0,0.2928618,0.7801982,0.4449686,11.328792,2,6,1.0991913
6,29,0.1,0.2,free,320,2.0,0.28883186,0.76925194,0.43995115,11.337935,2,6,1.0662811
6,29,0.1,0.2,free,800,5.0,0.27619857,0.7344656,0.4266403,11.297451,2,6,0.88910156
6,29,0.1,0.2,free,1600,10.0,0.25599974,0.6770512,0.41406694,11.450559,2,6,0.745876
6,29,0.1,0.2,free,3200,20.0,0.22048397,0.575997,0.38981238,11.371057,2,6,0.6886128
6,29,0.1,0.2,free,8000,50.0,0.12259954,0.3046314,0.27626508,11.470371,2,6,0.50221884
6,29,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,13.275306,2,2,0.028063774
6,30,0.1,0.2,free,160,1.0,0.26291677,0.7122308,0.33096445,12.064829,7,7,1.3308595
6,30,0.1,0.2,free,320,2.0,0.2590234,0.70135677,0.32816753,11.781619,7,7,1.3342221
6,30,0.1,0.2,free,800,5.0,0.24886835,0.6729784,0.32090002,11.892045,7,7,1.3179263
6,30,0.1,0.2,free,1600,10.0,0.2320508,0.62507,0.3141104,11.757723,7,7,1.3082664
6,30,0.1,0.2,free,3200,20.0,0.19825369,0.5305086,0.28856313,11.972929,7,7,1.188896
6,30,0.1,0.2,free,8000,50.0,0.1088216,0.28326243,0.19687971,12.936166,7,7,1.3995764
6,30,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,15.628553,7,7,1.609271
6,31,0.1,0.2,free,160,1.0,0.2811392,0.76293546,0.34513032,10.910493,3,3,0.59503365
6,31,0.1,0.2,free,320,2.0,0.27790138,0.7539873,0.34222558,10.867725,3,3,0.5979147
6,31,0.1,0.2,free,800,5.0,0.2670428,0.7222336,0.34365013,10.888103,3,3,0.61866426
6,31,0.1,0.2,free,1600,10.0,0.24848682,0.6704992,0.3293797,10.854676,3,3,0.77477074
6,31,0.1,0.2,free,3200,20.0,0.21416532,0.5742301,0.30534467,10.286697,3,3,0.7745971
6,31,0.1,0.2,free,8000,50.0,0.12256732,0.3206176,0.21482551,10.414222,3,3,0.9518148
6,31,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,12.913237,3,3,1.0398743
6,32,0.1,0.2,free,160,1.0,0.2842626,0.7700529,0.35785303,15.22153,8,6,0.71331346
6,32,0.1,0.2,free,320,2.0,0.28029063,0.7585246,0.35777718,15.201177,8,6,0.78181577
6,32,0.1,0.2,free,800,5.0,0.26760778,0.7232093,0.34784105,15.456424,8,6,0.72974885
6,32,0.1,0.2,free,1600,10.0,0.24822225,0.6689031,0.33436945,15.2687025,8,6,0.57034516
6,32,0.1,0.2,free,3200,20.0,0.21464327,0.57744277,0.2949111,15.214534,8,6,0.33877957
6,32,0.1,0.2,free,8000,50.0,0.12259306,0.3258617,0.19007424,15.537334,8,9,0.046081305
6,32,0.1,0.2,free,16000,100.0,0.0,0.0,0.0,19.638367,8,9,0.62198853
7,1,0.2,0.05,free,160,1.0,0.34398597,0.9041704,0.5830346,18.224241,5,2,0.052637696
7,1,0.2,0.05,free,320,2.0,0.33731425,0.8837402,0.5850119,18.27581,5,0,0.06670916
7,1,0.2,0.05,free,800,5.0,0.31697652,0.8240144,0.5780916,18.107866,5,0,0.11517757
7,1,0.2,0.05,free,1600,10.0,0.28594783,0.734654,0.55725396,18.23486,5,0,0.2216301
7,1,0.2,0.05,free,3200,20.0,0.2308344,0.5773325,0.5075195,19.805143,5,0,0.25375515
7,1,0.2,0.05,free,8000,50.0,0.122538105,0.27506146,0.35691935,22.198816,5,3,0.40878546
7,1,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,26.821053,5,2,0.24211168
7,2,0.2,0.05,free,160,1.0,0.34314358,0.8948095,0.61383146,17.848013,0,5,0.7129775
7,2,0.2,0.05,free,320,2.0,0.33659497,0.87613803,0.60904527,17.95978,0,5,0.712003
7,2,0.2,0.05,free,800,5.0,0.317239,0.8193751,0.6008255,17.876663,0,5,0.5655608
7,2,0.2,0.05,free,1600,10.0,0.28730696,0.73595893,0.5684741,18.216019,0,5,0.5487306
7,2,0.2,0.05,free,3200,20.0,0.23373248,0.58237493,0.5213513,18.882639,0,5,0.5100777
7,2,0.2,0.05,free,8000,50.0,0.12099641,0.28139442,0.32857054,23.141003,0,5,0.4703653
7,2,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,28.244535,0,8,0.113161325
7,3,0.2,0.05,free,160,1.0,0.3545252,0.9202616,0.6523768,18.256163,4,9,0.04259956
7,3,0.2,0.05,free,320,2.0,0.34690422,0.89873767,0.64567494,18.2127,4,9,0.016348958
7,3,0.2,0.05,free,800,5.0,0.32947215,0.84630513,0.64274985,18.749302,4,3,0.23990643
7,3,0.2,0.05,free,1600,10.0,0.2983988,0.75771165,0.61563545,18.913218,4,3,0.3242365
7,3,0.2,0.05,free,3200,20.0,0.24590628,0.6107756,0.554932,19.769457,4,3,0.31599045
7,3,0.2,0.05,free,8000,50.0,0.12945613,0.30391997,0.3441044,19.705345,4,3,0.3636824
7,3,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,25.187098,4,0,0.41391897
7,4,0.2,0.05,free,160,1.0,0.36041617,0.94666404,0.61409867,13.019917,1,6,1.2514248
7,4,0.2,0.05,free,320,2.0,0.35268173,0.9244902,0.6094468,13.011013,1,6,1.2034094
7,4,0.2,0.05,free,800,5.0,0.33004573,0.8573994,0.60444295,13.211753,1,6,1.24212
7,4,0.2,0.05,free,1600,10.0,0.29507735,0.75416225,0.5904113,13.5989,1,6,1.0219522
7,4,0.2,0.05,free,3200,20.0,0.23718391,0.5899943,0.5323221,13.754893,1,6,0.94166255
7,4,0.2,0.05,free,8000,50.0,0.12196978,0.27336484,0.3562351,15.709246,1,3,0.034525514
7,4,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,22.923824,1,2,0.31956768
7,5,0.2,0.05,free,160,1.0,0.35294774,0.9358642,0.55890656,15.525861,9,4,0.40015936
7,5,0.2,0.05,free,320,2.0,0.3473706,0.91976273,0.5566285,15.363628,9,4,0.43401426
7,5,0.2,0.05,free,800,5.0,0.3245923,0.8538521,0.5470921,16.04327,9,4,0.3767141
7,5,0.2,0.05,free,1600,10.0,0.29036197,0.7559637,0.5246661,16.923645,9,4,0.30167413
7,5,0.2,0.05,free,3200,20.0,0.23664875,0.60800296,0.46114987,19.175259,9,4,0.12579715
7,5,0.2,0.05,free,8000,50.0,0.11951255,0.28757992,0.2982918,25.16759,9,2,0.39476156
7,5,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,32.013596,9,2,1.2278397
7,6,0.2,0.05,free,160,1.0,0.35618702,0.9407655,0.58223104,20.516558,2,9,0.0810653
7,6,0.2,0.05,free,320,2.0,0.34972116,0.922552,0.57713836,20.76386,2,9,0.16160917
7,6,0.2,0.05,free,800,5.0,0.32917196,0.86468446,0.56046593,20.221746,2,9,0.26751256
7,6,0.2,0.05,free,1600,10.0,0.30051127,0.78388494,0.5364867,19.381784,2,9,0.15395355
7,6,0.2,0.05,free,3200,20.0,0.24527828,0.62667286,0.49158272,19.183552,2,9,0.5007942
7,6,0.2,0.05,free,8000,50.0,0.12768908,0.302877,0.33103293,19.959568,2,7,0.1752019
7,6,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,25.05101,2,3,0.19534683
7,7,0.2,0.05,free,160,1.0,0.36863887,0.9644422,0.64549685,11.950952,1,2,0.58306885
7,7,0.2,0.05,free,320,2.0,0.36080712,0.94105315,0.64462906,11.9742365,1,2,0.5535034
7,7,0.2,0.05,free,800,5.0,0.33818612,0.87527966,0.63307583,11.948264,1,2,0.5579152
7,7,0.2,0.05,free,1600,10.0,0.30632925,0.7801133,0.6235683,12.860591,1,2,0.7582947
7,7,0.2,0.05,free,3200,20.0,0.24357201,0.6000557,0.56561863,14.082241,1,2,1.6078444
7,7,0.2,0.05,free,8000,50.0,0.12589101,0.27524596,0.38307264,18.0401,1,2,1.5075681
7,7,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,25.958147,1,2,1.0248344
7,8,0.2,0.05,free,160,1.0,0.3591339,0.93972987,0.62816,12.766386,3,8,0.6177865
7,8,0.2,0.05,free,320,2.0,0.35309184,0.92287916,0.6222417,12.950963,3,8,0.698498
7,8,0.2,0.05,free,800,5.0,0.3316345,0.86114246,0.60898525,13.470349,3,8,0.82892036
7,8,0.2,0.05,free,1600,10.0,0.29549432,0.7572926,0.5832688,13.654949,3,8,0.81232417
7,8,0.2,0.05,free,3200,20.0,0.23632516,0.5932239,0.51215845,14.687511,3,8,0.46055913
7,8,0.2,0.05,free,8000,50.0,0.11844813,0.27751002,0.31634083,20.316017,3,2,0.08162856
7,8,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,30.901594,3,2,1.4314528
7,9,0.2,0.05,free,160,1.0,0.34047768,0.88753825,0.6104579,13.914302,1,6,1.0054638
7,9,0.2,0.05,free,320,2.0,0.3338181,0.8678327,0.60864913,14.206089,1,6,1.0467814
7,9,0.2,0.05,free,800,5.0,0.31388697,0.8113185,0.59201115,14.122817,1,6,0.9582007
7,9,0.2,0.05,free,1600,10.0,0.28423053,0.7232096,0.5809274,13.732175,1,6,1.12403
7,9,0.2,0.05,free,3200,20.0,0.23437947,0.5801925,0.53531855,12.989164,1,6,1.2169975
7,9,0.2,0.05,free,8000,50.0,0.12818164,0.2829908,0.38406923,14.176456,1,6,0.8363044
7,9,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,21.233873,1,2,0.44467258
7,10,0.2,0.05,free,160,1.0,0.35122058,0.915941,0.6279772,12.436645,4,0,0.9099952
7,10,0.2,0.05,free,320,2.0,0.34576848,0.89881504,0.6308029,12.594356,4,0,0.95841146
7,10,0.2,0.05,free,800,5.0,0.32478678,0.83805084,0.61845994,12.709498,4,0,0.96023643
7,10,0.2,0.05,free,1600,10.0,0.29327628,0.7478307,0.59338576,13.390275,4,0,0.894907
7,10,0.2,0.05,free,3200,20.0,0.24498591,0.6080238,0.5543897,13.402439,4,0,1.1792523
7,10,0.2,0.05,free,8000,50.0,0.13663669,0.3150778,0.37786263,15.508796,4,0,1.8386282
7,10,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,23.562965,4,0,0.53334713
7,11,0.2,0.05,free,160,1.0,0.354708,0.9329501,0.59842414,14.472911,3,2,0.4044839
7,11,0.2,0.05,free,320,2.0,0.34726936,0.91304266,0.5874735,14.59741,3,2,0.49370146
7,11,0.2,0.05,free,800,5.0,0.32529068,0.8513867,0.5680079,14.877301,3,2,0.5507866
7,11,0.2,0.05,free,1600,10.0,0.29227707,0.7587202,0.53766334,14.874912,3,2,0.50025654
7,11,0.2,0.05,free,3200,20.0,0.24042971,0.6081855,0.50454277,16.265368,3,2,0.7159287
7,11,0.2,0.05,free,8000,50.0,0.122678384,0.280791,0.3444544,18.293184,3,2,0.85193944
7,11,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,22.28706,3,2,2.3767824
7,12,0.2,0.05,free,160,1.0,0.33148533,0.86477727,0.5913612,13.328216,5,4,0.40941978
7,12,0.2,0.05,free,320,2.0,0.32530245,0.84780127,0.58403,13.125172,5,4,0.42033803
7,12,0.2,0.05,free,800,5.0,0.30598104,0.7932086,0.5674468,13.174009,5,4,0.2470504
7,12,0.2,0.05,free,1600,10.0,0.27631178,0.7103222,0.53679085,13.124485,5,4,0.060367584
7,12,0.2,0.05,free,3200,20.0,0.22379522,0.56431955,0.47604612,13.747654,5,4,0.07849932
7,12,0.2,0.05,free,8000,50.0,0.11317917,0.26679423,0.29793832,17.656538,5,0,0.38492513
7,12,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,23.338781,5,0,2.028696
7,13,0.2,0.05,free,160,1.0,0.33828592,0.857571,0.7031625,14.02671,3,0,0.7831973
7,13,0.2,0.05,free,320,2.0,0.33208048,0.8386736,0.7017323,14.254269,3,0,0.7158287
7,13,0.2,0.05,free,800,5.0,0.31127757,0.7792626,0.6818659,14.040605,3,0,0.8485265
7,13,0.2,0.05,free,1600,10.0,0.27871507,0.68932503,0.6385847,13.415738,3,0,1.0173061
7,13,0.2,0.05,free,3200,20.0,0.22817495,0.54686004,0.57579356,13.057364,3,0,0.93726605
7,13,0.2,0.05,free,8000,50.0,0.12757558,0.2839787,0.37705535,16.04701,3,0,0.7912921
7,13,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,22.978409,3,0,0.30123186
7,14,0.2,0.05,free,160,1.0,0.34264633,0.86841184,0.7130053,14.050171,6,8,0.12981343
7,14,0.2,0.05,free,320,2.0,0.33576137,0.8478076,0.7100911,14.293106,6,8,0.2952175
7,14,0.2,0.05,free,800,5.0,0.31644037,0.7922462,0.6929738,14.428753,6,8,0.52806044
7,14,0.2,0.05,free,1600,10.0,0.28623232,0.7078437,0.65604466,15.200621,6,8,0.65847766
7,14,0.2,0.05,free,3200,20.0,0.23473397,0.56711626,0.5792221,16.265913,6,8,0.56238705
7,14,0.2,0.05,free,8000,50.0,0.12563121,0.28964788,0.3475571,20.585497,6,8,0.71554697
7,14,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,28.45815,6,8,1.2123914
7,15,0.2,0.05,free,160,1.0,0.32318982,0.84949255,0.54785657,18.019268,1,0,0.02450347
7,15,0.2,0.05,free,320,2.0,0.31671008,0.8311097,0.54311574,17.891998,1,8,0.11350155
7,15,0.2,0.05,free,800,5.0,0.29988733,0.78244454,0.5345525,18.73488,1,0,0.089031935
7,15,0.2,0.05,free,1600,10.0,0.27144217,0.7026727,0.50756377,18.919916,1,0,0.013976097
7,15,0.2,0.05,free,3200,20.0,0.22588687,0.5719872,0.47188866,19.872484,1,8,0.0976398
7,15,0.2,0.05,free,8000,50.0,0.12639254,0.29569516,0.3386811,23.98771,1,8,0.076174974
7,15,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,30.416382,1,0,0.2510395
7,16,0.2,0.05,free,160,1.0,0.3504303,0.9041835,0.6674349,17.752962,7,5,0.43848467
7,16,0.2,0.05,free,320,2.0,0.3425435,0.8830661,0.6555257,17.82513,7,5,0.5309756
7,16,0.2,0.05,free,800,5.0,0.32199427,0.8223271,0.6466763,17.904839,7,5,0.6270038
7,16,0.2,0.05,free,1600,10.0,0.2898369,0.729405,0.62163764,17.295513,7,5,0.51093745
7,16,0.2,0.05,free,3200,20.0,0.23527378,0.57508737,0.56051075,16.149488,7,5,0.52340543
7,16,0.2,0.05,free,8000,50.0,0.12788182,0.29812443,0.345419,17.413002,7,5,0.44097096
7,16,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,22.310423,7,3,1.0254971
7,17,0.2,0.05,free,160,1.0,0.3516413,0.9107202,0.6557007,14.762392,2,9,0.068118095
7,17,0.2,0.05,free,320,2.0,0.34350815,0.88799495,0.6474133,14.822015,2,9,0.124584556
7,17,0.2,0.05,free,800,5.0,0.3257202,0.8340582,0.6456395,15.38702,2,9,0.14728248
7,17,0.2,0.05,free,1600,10.0,0.2940781,0.744237,0.61587954,15.83359,2,9,0.37751544
7,17,0.2,0.05,free,3200,20.0,0.2374241,0.58272696,0.55823356,17.197329,2,9,0.24277401
7,17,0.2,0.05,free,8000,50.0,0.1284704,0.29042557,0.3694165,20.166958,2,8,0.22390914
7,17,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,25.620476,2,8,2.039876
7,18,0.2,0.05,free,160,1.0,0.362719,0.948249,0.63828444,11.682945,8,8,0.3825798
7,18,0.2,0.05,free,320,2.0,0.3561232,0.9288516,0.6361952,11.674021,8,8,0.37427616
7,18,0.2,0.05,free,800,5.0,0.33556664,0.8701644,0.6212242,11.442274,8,8,0.45065236
7,18,0.2,0.05,free,1600,10.0,0.30259672,0.77419096,0.60234004,11.36477,8,8,0.53263927
7,18,0.2,0.05,free,3200,20.0,0.24860102,0.6250768,0.5351403,12.833924,8,8,0.64285195
7,18,0.2,0.05,free,8000,50.0,0.13166732,0.31509662,0.3335846,16.72477,8,8,1.0244075
7,18,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,23.973835,8,8,0.67594767
7,19,0.2,0.05,free,160,1.0,0.3439953,0.8981151,0.610591,13.093323,6,9,0.6870072
7,19,0.2,0.05,free,320,2.0,0.33737382,0.87876105,0.6078768,12.868643,6,9,0.71166825
7,19,0.2,0.05,free,800,5.0,0.31740624,0.82232815,0.5907212,12.6070385,6,9,0.7305845
7,19,0.2,0.05,free,1600,10.0,0.28727818,0.7355067,0.5698841,12.546947,6,9,0.7890003
7,19,0.2,0.05,free,3200,20.0,0.23518099,0.58978313,0.5116497,13.728955,6,9,0.27013338
7,19,0.2,0.05,free,8000,50.0,0.118959375,0.28433228,0.3023855,17.939947,6,2,0.5631809
7,19,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,23.878744,6,2,1.9864492
7,20,0.2,0.05,free,160,1.0,0.3269941,0.8537411,0.580355,14.91124,9,7,0.35436153
7,20,0.2,0.05,free,320,2.0,0.32009637,0.83316106,0.57933027,15.159578,9,7,0.38192308
7,20,0.2,0.05,free,800,5.0,0.3004115,0.7768609,0.56505954,14.846321,9,7,0.40068793
7,20,0.2,0.05,free,1600,10.0,0.27007958,0.69038606,0.5399593,14.254485,9,7,0.44702363
7,20,0.2,0.05,free,3200,20.0,0.21986757,0.54674304,0.49404612,14.614996,9,7,0.55259943
7,20,0.2,0.05,free,8000,50.0,0.11711827,0.27204362,0.3188898,14.384293,9,7,1.066508
7,20,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,19.476437,9,7,2.7909393
7,21,0.2,0.05,free,160,1.0,0.37284887,0.9833098,0.6165143,14.652159,4,4,0.5878093
7,21,0.2,0.05,free,320,2.0,0.3665049,0.96591663,0.60918385,14.471924,4,4,0.5218383
7,21,0.2,0.05,free,800,5.0,0.34460333,0.90116966,0.60515684,14.392349,4,4,0.6382873
7,21,0.2,0.05,free,1600,10.0,0.31478968,0.8142846,0.5911052,14.521186,4,4,0.48153782
7,21,0.2,0.05,free,3200,20.0,0.25393546,0.63969696,0.54237163,14.82036,4,4,0.02400136
7,21,0.2,0.05,free,8000,50.0,0.13468392,0.31492475,0.36133865,17.993898,4,2,0.52050805
7,21,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,25.358805,4,0,0.7149062
7,22,0.2,0.05,free,160,1.0,0.34245723,0.87840277,0.67302454,16.359241,0,4,0.23480272
7,22,0.2,0.05,free,320,2.0,0.336263,0.85978115,0.67145157,16.436403,0,4,0.23201537
7,22,0.2,0.05,free,800,5.0,0.317758,0.8086927,0.648802,16.796597,0,3,0.093934536
7,22,0.2,0.05,free,1600,10.0,0.28939614,0.7289963,0.6182201,17.530228,0,3,0.29931676
7,22,0.2,0.05,free,3200,20.0,0.23933175,0.5847419,0.5709918,18.732815,0,3,0.705781
7,22,0.2,0.05,free,8000,50.0,0.12023825,0.26941454,0.35133773,19.971642,0,3,0.96535945
7,22,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,25.545261,0,3,0.79781985
7,23,0.2,0.05,free,160,1.0,0.35178795,0.9178413,0.6271483,14.522681,9,6,0.32920337
7,23,0.2,0.05,free,320,2.0,0.34464267,0.8972388,0.6229464,14.417779,9,6,0.3254907
7,23,0.2,0.05,free,800,5.0,0.3260755,0.842792,0.6151257,14.720507,9,6,0.42651665
7,23,0.2,0.05,free,1600,10.0,0.2958361,0.7556821,0.59353423,15.1367655,9,6,0.30595422
7,23,0.2,0.05,free,3200,20.0,0.24520232,0.6112087,0.54607934,15.589177,9,7,0.09852505
7,23,0.2,0.05,free,8000,50.0,0.13104792,0.30543777,0.3541458,18.844765,9,8,0.56060064
7,23,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,24.388472,9,8,0.5673175
7,24,0.2,0.05,free,160,1.0,0.37427086,0.9841573,0.6325815,13.040038,1,7,0.27476907
7,24,0.2,0.05,free,320,2.0,0.36712998,0.96402514,0.62680066,12.942557,1,7,0.30664945
7,24,0.2,0.05,free,800,5.0,0.34528086,0.900565,0.616857,13.188172,1,7,0.50169957
7,24,0.2,0.05,free,1600,10.0,0.31283677,0.80999196,0.5842916,13.928284,1,7,0.555277
7,24,0.2,0.05,free,3200,20.0,0.2529562,0.6412732,0.5257336,14.849738,1,7,0.9913149
7,24,0.2,0.05,free,8000,50.0,0.12820068,0.30161524,0.33905813,19.02199,1,7,1.0500839
7,24,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,26.20972,1,7,0.6275985
7,25,0.2,0.05,free,160,1.0,0.35041273,0.93846774,0.5056254,20.492924,1,6,0.81898236
7,25,0.2,0.05,free,320,2.0,0.34386465,0.91996473,0.5015248,20.544727,1,6,0.85890406
7,25,0.2,0.05,free,800,5.0,0.324278,0.8641619,0.49128312,20.94204,1,6,0.679183
7,25,0.2,0.05,free,1600,10.0,0.29343045,0.7778698,0.4655638,21.442667,1,6,0.49477386
7,25,0.2,0.05,free,3200,20.0,0.24039462,0.62937987,0.41889957,22.300264,1,6,0.07896268
7,25,0.2,0.05,free,8000,50.0,0.122724555,0.30703518,0.26950923,23.511848,1,2,0.49705243
7,25,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,26.252077,1,2,0.9040375
7,26,0.2,0.05,free,160,1.0,0.37492362,1.0018938,0.5531963,20.057243,2,0,1.107015
7,26,0.2,0.05,free,320,2.0,0.36863968,0.98380136,0.55093706,20.41292,2,0,1.1139004
7,26,0.2,0.05,free,800,5.0,0.348557,0.926838,0.5386319,20.838549,2,0,1.142308
7,26,0.2,0.05,free,1600,10.0,0.31603795,0.8366078,0.50737506,20.593916,2,0,1.237838
7,26,0.2,0.05,free,3200,20.0,0.25818205,0.6746833,0.4555603,20.591616,2,0,1.1366016
7,26,0.2,0.05,free,8000,50.0,0.1318239,0.33418944,0.27397487,21.900667,2,0,0.66702104
7,26,0.2,0.05,free,16000,100.0,0.0,0.0,0.0,24.90874,2,0,0.10847688
7,27,0.2,0.05,free,160,1.0,0.35661197,0.93488663,0.6158106,18.524015,4,5,0.0032565594
