sample,label,mode,post_sweeps,noise_factor,noise_scale,draw,seconds,energy,energy_delta,pred,correct,reward,distance_from_base,distance_from_previous,signature
6,5,chain,50.0,2.0,0.06324556,5,0.001418,-7.5949407,-0.42396545,9,false,-3.1910317,0.1125,0.00625,5e7cca01e40df612
6,5,chain,50.0,2.0,0.06324556,6,0.001418,-7.575172,-0.40419674,1,false,-3.2027907,0.1125,0.0125,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,7,0.001461,-7.588188,-0.41721296,1,false,-3.1754756,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,50.0,2.0,0.06324556,8,0.001419,-7.614498,-0.44352293,9,false,-3.1973627,0.11875,0.0,ef12b4d4173bf679
6,5,chain,50.0,2.0,0.06324556,9,0.001464,-7.62518,-0.45420456,9,false,-3.1916065,0.1125,0.00625,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,10,0.001449,-7.6083283,-0.43735313,9,false,-3.1868012,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,11,0.001849,-7.6081095,-0.43713427,9,false,-3.201954,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,12,0.001456,-7.570173,-0.39919758,9,false,-3.199347,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,13,0.001414,-7.600515,-0.42953968,9,false,-3.1865134,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,14,0.001436,-7.628818,-0.45784283,9,false,-3.1707397,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,15,0.001585,-7.6367598,-0.46578455,1,false,-3.2060995,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,16,0.00143,-7.6015534,-0.43057823,9,false,-3.1978683,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,17,0.00143,-7.609798,-0.43882275,1,false,-3.2047033,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,18,0.001441,-7.623991,-0.4530158,1,false,-3.1819236,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,50.0,2.0,0.06324556,19,0.001434,-7.5747404,-0.4037652,9,false,-3.1781344,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,50.0,2.0,0.06324556,20,0.001527,-7.6081834,-0.43720818,9,false,-3.1963487,0.1125,0.00625,e5212ad6f5ffaaca
6,5,chain,50.0,4.0,0.12649111,1,0.001432,-7.612487,-0.44151163,1,false,-3.1946013,0.11875,0.11875,ef12b4d4173bf679
6,5,chain,50.0,4.0,0.12649111,2,0.001516,-7.5648394,-0.39386415,1,false,-3.1782131,0.11875,0.0,ef12b4d4173bf679
6,5,chain,50.0,4.0,0.12649111,3,0.001491,-7.623059,-0.4520836,1,false,-3.1428032,0.125,0.00625,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,4,0.001535,-7.627839,-0.45686388,1,false,-3.1720026,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,50.0,4.0,0.12649111,5,0.001419,-7.600211,-0.42923594,1,false,-3.1534522,0.125,0.00625,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,6,0.00143,-7.6189528,-0.44797754,1,false,-3.1580439,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,7,0.001633,-7.600608,-0.42963266,1,false,-3.1144893,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,8,0.001433,-7.6342044,-0.46322918,1,false,-3.1309738,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,9,0.001412,-7.6117396,-0.44076443,1,false,-3.143608,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,10,0.001413,-7.5988755,-0.4279003,1,false,-3.1477334,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,11,0.001469,-7.582623,-0.4116478,1,false,-3.1301591,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,12,0.001439,-7.6033673,-0.43239212,1,false,-3.1367571,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,13,0.001425,-7.5966616,-0.42568636,1,false,-3.1359544,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,14,0.001531,-7.5907383,-0.4197631,1,false,-3.1316814,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,15,0.001446,-7.6141505,-0.44317532,1,false,-3.122603,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,16,0.001482,-7.561047,-0.39007187,1,false,-3.133317,0.125,0.0,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,17,0.00142,-7.584789,-0.4138136,1,false,-3.1472015,0.13125,0.00625,975bd3397b8bc277
6,5,chain,50.0,4.0,0.12649111,18,0.001444,-7.566502,-0.3955269,1,false,-3.1254368,0.125,0.00625,606afccbcad633d8
6,5,chain,50.0,4.0,0.12649111,19,0.001503,-7.613551,-0.44257593,1,false,-3.1209853,0.13125,0.00625,975bd3397b8bc277
6,5,chain,50.0,4.0,0.12649111,20,0.001431,-7.5722384,-0.40126324,1,false,-3.1262884,0.13125,0.0,975bd3397b8bc277
6,5,chain,100.0,0.5,0.01581139,1,0.002891,-7.5862045,-0.41522932,1,false,-3.1231592,0.13125,0.13125,975bd3397b8bc277
6,5,chain,100.0,0.5,0.01581139,2,0.002876,-7.6183805,-0.44740534,1,false,-3.147839,0.13125,0.0,975bd3397b8bc277
6,5,chain,100.0,0.5,0.01581139,3,0.002896,-7.5921884,-0.42121315,1,false,-3.1499233,0.13125,0.0,975bd3397b8bc277
6,5,chain,100.0,0.5,0.01581139,4,0.002879,-7.5697165,-0.39874125,1,false,-3.1488996,0.13125,0.0,975bd3397b8bc277
6,5,chain,100.0,0.5,0.01581139,5,0.002897,-7.587496,-0.4165206,1,false,-3.1377854,0.125,0.00625,606afccbcad633d8
6,5,chain,100.0,0.5,0.01581139,6,0.002885,-7.585698,-0.41472292,1,false,-3.1659372,0.125,0.0,606afccbcad633d8
6,5,chain,100.0,0.5,0.01581139,7,0.002952,-7.5915403,-0.42056513,1,false,-3.136012,0.125,0.0,606afccbcad633d8
6,5,chain,100.0,0.5,0.01581139,8,0.002904,-7.5703697,-0.3993945,1,false,-3.1537375,0.125,0.0,606afccbcad633d8
6,5,chain,100.0,0.5,0.01581139,9,0.002931,-7.6043854,-0.43341017,1,false,-3.1741395,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,100.0,0.5,0.01581139,10,0.002894,-7.6023526,-0.4313774,1,false,-3.1622775,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,0.5,0.01581139,11,0.003022,-7.5636225,-0.39264727,1,false,-3.1710162,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,0.5,0.01581139,12,0.002933,-7.611484,-0.44050884,1,false,-3.1822016,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,0.5,0.01581139,13,0.00286,-7.648381,-0.47740602,1,false,-3.1760375,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,0.5,0.01581139,14,0.002878,-7.6111298,-0.44015455,1,false,-3.2092125,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,0.5,0.01581139,15,0.003015,-7.626806,-0.45583057,9,false,-3.1769855,0.1125,0.00625,e5212ad6f5ffaaca
6,5,chain,100.0,0.5,0.01581139,16,0.002885,-7.6230154,-0.4520402,1,false,-3.2051125,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,100.0,0.5,0.01581139,17,0.003112,-7.580119,-0.40914392,1,false,-3.190021,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,0.5,0.01581139,18,0.003068,-7.6257668,-0.45479155,9,false,-3.1981673,0.1125,0.00625,e5212ad6f5ffaaca
6,5,chain,100.0,0.5,0.01581139,19,0.002915,-7.6101613,-0.4391861,9,false,-3.2055116,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,100.0,0.5,0.01581139,20,0.002873,-7.599273,-0.428298,9,false,-3.2032018,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,100.0,1.0,0.03162278,1,0.003052,-7.599952,-0.428977,1,false,-3.1716433,0.11875,0.11875,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,2,0.00291,-7.6113634,-0.4403882,1,false,-3.2091916,0.1125,0.00625,e5212ad6f5ffaaca
6,5,chain,100.0,1.0,0.03162278,3,0.002888,-7.6022854,-0.43131018,1,false,-3.200386,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,4,0.002882,-7.5903616,-0.4193864,1,false,-3.1724303,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,5,0.002863,-7.625365,-0.45438957,1,false,-3.1850615,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,6,0.002875,-7.6257095,-0.45473433,1,false,-3.1779969,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,7,0.002888,-7.6232834,-0.45230818,1,false,-3.1828332,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,8,0.002883,-7.599425,-0.42844963,1,false,-3.1822922,0.1125,0.00625,447b0ed0da1e421c
6,5,chain,100.0,1.0,0.03162278,9,0.002894,-7.5924826,-0.42150736,1,false,-3.1929827,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,10,0.002963,-7.608674,-0.43769884,9,false,-3.192174,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,11,0.002856,-7.628218,-0.45724297,1,false,-3.194212,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,12,0.002866,-7.629559,-0.45858383,1,false,-3.2068098,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,13,0.003029,-7.550227,-0.37925196,1,false,-3.191857,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,14,0.003071,-7.6261506,-0.4551754,9,false,-3.1970384,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,15,0.002859,-7.592726,-0.42175102,9,false,-3.1984096,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,16,0.002994,-7.6251125,-0.45413733,1,false,-3.207374,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,17,0.002896,-7.6194606,-0.44848537,9,false,-3.185962,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,18,0.002824,-7.617641,-0.44666576,1,false,-3.1753087,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,19,0.002852,-7.622957,-0.45198202,1,false,-3.183156,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,1.0,0.03162278,20,0.002862,-7.611212,-0.44023657,1,false,-3.1911182,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,1,0.002922,-7.59066,-0.4196849,1,false,-3.2022326,0.11875,0.11875,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,2,0.002873,-7.592172,-0.42119694,1,false,-3.2040315,0.1125,0.00625,e5212ad6f5ffaaca
6,5,chain,100.0,2.0,0.06324556,3,0.002916,-7.618851,-0.44787598,1,false,-3.1896105,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,100.0,2.0,0.06324556,4,0.002874,-7.5546026,-0.3836274,9,false,-3.170375,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,100.0,2.0,0.06324556,5,0.002912,-7.588456,-0.41748095,9,false,-3.2029705,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,100.0,2.0,0.06324556,6,0.002865,-7.6261005,-0.45512533,1,false,-3.204126,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,100.0,2.0,0.06324556,7,0.002862,-7.567051,-0.39607573,1,false,-3.1929822,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,100.0,2.0,0.06324556,8,0.002934,-7.604235,-0.43325996,1,false,-3.185014,0.1125,0.0,e5212ad6f5ffaaca
6,5,chain,100.0,2.0,0.06324556,9,0.002871,-7.6026063,-0.4316311,1,false,-3.185978,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,10,0.002916,-7.616895,-0.44592,1,false,-3.1999447,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,11,0.002864,-7.6208153,-0.44984007,1,false,-3.2011008,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,12,0.002872,-7.6207113,-0.44973612,1,false,-3.1953878,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,13,0.002929,-7.646642,-0.475667,1,false,-3.1648993,0.1125,0.00625,e5212ad6f5ffaaca
6,5,chain,100.0,2.0,0.06324556,14,0.002921,-7.602504,-0.43152857,1,false,-3.191989,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,15,0.002856,-7.6411967,-0.47022152,9,false,-3.200487,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,16,0.002849,-7.573043,-0.40206766,1,false,-3.1687827,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,17,0.00284,-7.606426,-0.43545055,1,false,-3.1897922,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,18,0.002894,-7.623075,-0.4520998,1,false,-3.1785164,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,19,0.002899,-7.609688,-0.4387126,1,false,-3.2008705,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,2.0,0.06324556,20,0.002858,-7.618791,-0.4478159,1,false,-3.1909075,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,1,0.003123,-7.606223,-0.4352479,1,false,-3.216958,0.11875,0.11875,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,2,0.002848,-7.6095543,-0.43857908,1,false,-3.1695213,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,3,0.002862,-7.629548,-0.45857286,9,false,-3.195463,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,4,0.00285,-7.6122932,-0.44131804,1,false,-3.1731937,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,5,0.002838,-7.6087937,-0.43781853,1,false,-3.1837559,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,6,0.002845,-7.611309,-0.44033384,9,false,-3.2114894,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,7,0.002862,-7.6027017,-0.43172646,9,false,-3.2056773,0.1125,0.00625,447b0ed0da1e421c
6,5,chain,100.0,4.0,0.12649111,8,0.002863,-7.6355195,-0.4645443,9,false,-3.1919267,0.1125,0.0,447b0ed0da1e421c
6,5,chain,100.0,4.0,0.12649111,9,0.002843,-7.6061764,-0.43520117,9,false,-3.2027752,0.11875,0.00625,1b5e60e7e02a2493
6,5,chain,100.0,4.0,0.12649111,10,0.002859,-7.5929875,-0.42201233,1,false,-3.1788316,0.1125,0.00625,447b0ed0da1e421c
6,5,chain,100.0,4.0,0.12649111,11,0.002851,-7.6061497,-0.43517447,9,false,-3.1695547,0.1125,0.0,447b0ed0da1e421c
6,5,chain,100.0,4.0,0.12649111,12,0.002942,-7.6067877,-0.43581247,9,false,-3.2025616,0.1125,0.0,447b0ed0da1e421c
6,5,chain,100.0,4.0,0.12649111,13,0.002856,-7.577392,-0.4064169,9,false,-3.1887517,0.1125,0.0,447b0ed0da1e421c
6,5,chain,100.0,4.0,0.12649111,14,0.002901,-7.598109,-0.42713356,9,false,-3.1838489,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,15,0.003047,-7.6064916,-0.43551636,1,false,-3.1987393,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,16,0.002835,-7.605448,-0.43447256,1,false,-3.1936655,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,17,0.002935,-7.626347,-0.45537186,1,false,-3.1939363,0.125,0.00625,182f62bd11301402
6,5,chain,100.0,4.0,0.12649111,18,0.00283,-7.605564,-0.4345889,9,false,-3.1931238,0.11875,0.00625,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,19,0.002841,-7.630484,-0.4595089,1,false,-3.1761613,0.11875,0.0,ef12b4d4173bf679
6,5,chain,100.0,4.0,0.12649111,20,0.002943,-7.620281,-0.449306,9,false,-3.185007,0.1125,0.00625,447b0ed0da1e421c
7,6,base_relax,0.0,0.0,0.0,0,0.005935,-6.1599436,0.0,7,false,-2.2919335,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,0.5,0.01581139,1,0.000719,-6.181258,-0.021314621,7,false,-2.3229952,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,0.5,0.01581139,2,0.000713,-6.152539,0.007404804,7,false,-2.3435032,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,0.5,0.01581139,3,0.000722,-6.1583514,0.0015921593,7,false,-2.2923257,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,0.5,0.01581139,4,0.000714,-6.216281,-0.056337357,7,false,-2.2785213,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,0.5,0.01581139,5,0.000706,-6.2172804,-0.057336807,7,false,-2.282089,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,0.5,0.01581139,6,0.000715,-6.232037,-0.07209349,7,false,-2.28363,0.0125,0.0125,987b7d7e8f6b4a83
7,6,base,25.0,0.5,0.01581139,7,0.000712,-6.183576,-0.023632526,7,false,-2.319697,0.00625,0.00625,618e701742570ad4
7,6,base,25.0,0.5,0.01581139,8,0.00072,-6.158557,0.0013866425,7,false,-2.3259974,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,0.5,0.01581139,9,0.000708,-6.174974,-0.015030384,7,false,-2.328697,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,0.5,0.01581139,10,0.000715,-6.209114,-0.049170494,7,false,-2.3251965,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,0.5,0.01581139,11,0.000715,-6.2199492,-0.060005665,7,false,-2.2215033,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,0.5,0.01581139,12,0.000714,-6.2035847,-0.04364109,7,false,-2.2660446,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,0.5,0.01581139,13,0.000764,-6.188042,-0.028098583,7,false,-2.3194435,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,0.5,0.01581139,14,0.000753,-6.198352,-0.03840828,7,false,-2.3048613,0.00625,0.00625,618e701742570ad4
7,6,base,25.0,0.5,0.01581139,15,0.000964,-6.201349,-0.0414052,7,false,-2.332792,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,0.5,0.01581139,16,0.000729,-6.197269,-0.037325382,7,false,-2.3120534,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,0.5,0.01581139,17,0.000742,-6.1704397,-0.0104961395,7,false,-2.348188,0.00625,0.00625,46412b2b7e5f7df2
7,6,base,25.0,0.5,0.01581139,18,0.000718,-6.208008,-0.048064232,7,false,-2.2423713,0.025,0.025,61257ad52bb48941
7,6,base,25.0,0.5,0.01581139,19,0.000885,-6.199027,-0.03908348,7,false,-2.2568464,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,0.5,0.01581139,20,0.000709,-6.160224,-0.00028038025,7,false,-2.3179436,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,1.0,0.03162278,1,0.000707,-6.1658673,-0.005923748,7,false,-2.3177354,0.0125,0.0125,f5c8a3dbceb14323
7,6,base,25.0,1.0,0.03162278,2,0.000899,-6.227827,-0.06788349,7,false,-2.2829945,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,1.0,0.03162278,3,0.000724,-6.2101426,-0.05019903,7,false,-2.3253434,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,1.0,0.03162278,4,0.000699,-6.2068667,-0.04692316,7,false,-2.294007,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,1.0,0.03162278,5,0.000733,-6.161757,-0.0018134117,7,false,-2.268702,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,1.0,0.03162278,6,0.000746,-6.169247,-0.00930357,7,false,-2.3175242,0.0125,0.0125,987b7d7e8f6b4a83
7,6,base,25.0,1.0,0.03162278,7,0.000721,-6.1970453,-0.037101746,7,false,-2.3168457,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,1.0,0.03162278,8,0.000708,-6.183027,-0.02308321,7,false,-2.241951,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,1.0,0.03162278,9,0.000718,-6.182463,-0.022519588,7,false,-2.3098683,0.00625,0.00625,46412b2b7e5f7df2
7,6,base,25.0,1.0,0.03162278,10,0.000713,-6.1766243,-0.016680717,7,false,-2.2756696,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,1.0,0.03162278,11,0.000719,-6.179708,-0.019764423,7,false,-2.2805197,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,1.0,0.03162278,12,0.000709,-6.213417,-0.053473473,7,false,-2.2857974,0.00625,0.00625,46412b2b7e5f7df2
7,6,base,25.0,1.0,0.03162278,13,0.00072,-6.171361,-0.011417389,7,false,-2.3042958,0.0125,0.0125,f5c8a3dbceb14323
7,6,base,25.0,1.0,0.03162278,14,0.000705,-6.209477,-0.049533367,7,false,-2.2788177,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,1.0,0.03162278,15,0.000738,-6.217127,-0.057183266,7,false,-2.3098872,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,1.0,0.03162278,16,0.000711,-6.150517,0.009426594,7,false,-2.3456426,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,1.0,0.03162278,17,0.000708,-6.205764,-0.045820236,7,false,-2.3253555,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,1.0,0.03162278,18,0.000712,-6.207608,-0.047664642,7,false,-2.2961016,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,1.0,0.03162278,19,0.00071,-6.2195487,-0.05960512,7,false,-2.288479,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,1.0,0.03162278,20,0.000848,-6.1484737,0.011469841,7,false,-2.3092244,0.00625,0.00625,618e701742570ad4
7,6,base,25.0,2.0,0.06324556,1,0.000742,-6.182402,-0.022458553,7,false,-2.299534,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,2.0,0.06324556,2,0.000748,-6.171159,-0.01121521,7,false,-2.335933,0.025,0.025,dae6c5460114e851
7,6,base,25.0,2.0,0.06324556,3,0.000731,-6.203051,-0.04310751,7,false,-2.2704108,0.0,0.0,7d2e3892cb73bda1
7,6,base,25.0,2.0,0.06324556,4,0.000737,-6.2067256,-0.046782017,7,false,-2.313089,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,2.0,0.06324556,5,0.000732,-6.1931067,-0.03316307,7,false,-2.2817216,0.01875,0.01875,8a7fff492db0b324
7,6,base,25.0,2.0,0.06324556,6,0.000703,-6.233556,-0.07361221,7,false,-2.286386,0.01875,0.01875,7bf1070e1b670052
7,6,base,25.0,2.0,0.06324556,7,0.000709,-6.1770477,-0.017104149,7,false,-2.3075743,0.00625,0.00625,618e701742570ad4
7,6,base,25.0,2.0,0.06324556,8,0.000715,-6.183245,-0.023301601,7,false,-2.2923048,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,2.0,0.06324556,9,0.000705,-6.1652803,-0.0053367615,7,false,-2.280202,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,2.0,0.06324556,10,0.000715,-6.1785145,-0.0185709,7,false,-2.282493,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,2.0,0.06324556,11,0.000701,-6.1922364,-0.032292843,7,false,-2.3253617,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,2.0,0.06324556,12,0.000714,-6.1766653,-0.016721725,7,false,-2.3072255,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,2.0,0.06324556,13,0.000707,-6.18587,-0.02592659,7,false,-2.297158,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,2.0,0.06324556,14,0.000761,-6.2251415,-0.065197945,7,false,-2.3255675,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,2.0,0.06324556,15,0.000709,-6.193561,-0.033617496,7,false,-2.2825518,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,2.0,0.06324556,16,0.000721,-6.190789,-0.030845642,7,false,-2.2788591,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,2.0,0.06324556,17,0.000702,-6.148088,0.011855602,7,false,-2.2695522,0.01875,0.01875,f5dcd6428ab3f942
7,6,base,25.0,2.0,0.06324556,18,0.000697,-6.187564,-0.027620316,7,false,-2.297971,0.0125,0.0125,543ca960e01a1551
7,6,base,25.0,2.0,0.06324556,19,0.000703,-6.245555,-0.08561134,7,false,-2.269482,0.00625,0.00625,618e701742570ad4
7,6,base,25.0,2.0,0.06324556,20,0.00072,-6.2174644,-0.057520866,7,false,-2.2631364,0.01875,0.01875,8a7fff492db0b324
7,6,base,25.0,4.0,0.12649111,1,0.000881,-6.164286,-0.004342556,7,false,-2.3039868,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,4.0,0.12649111,2,0.000745,-6.2186112,-0.05866766,7,false,-2.3240824,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,4.0,0.12649111,3,0.000707,-6.170554,-0.01061058,7,false,-2.2659678,0.00625,0.00625,6f32ba5d69b92642
7,6,base,25.0,4.0,0.12649111,4,0.000708,-6.185756,-0.025812626,7,false,-2.3068116,0.0125,0.0125,8a170a07170e3191
7,6,base,25.0,4.0,0.12649111,5,0.000705,-6.1904173,-0.03047371,7,false,-2.3013883,0.0125,0.0125,7c72bfc0efac1623
7,6,base,25.0,4.0,0.12649111,6,0.0007,-6.1840196,-0.024075985,7,false,-2.2776687,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,4.0,0.12649111,7,0.000946,-6.175529,-0.0155854225,7,false,-2.2932322,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,4.0,0.12649111,8,0.000714,-6.20981,-0.0498662,7,false,-2.2990532,0.0125,0.0125,f5c8a3dbceb14323
7,6,base,25.0,4.0,0.12649111,9,0.000717,-6.1989884,-0.039044857,7,false,-2.2948523,0.01875,0.01875,8a7fff492db0b324
7,6,base,25.0,4.0,0.12649111,10,0.000713,-6.204696,-0.044752598,7,false,-2.2690587,0.0125,0.0125,6f89ee4ca411a233
7,6,base,25.0,4.0,0.12649111,11,0.000721,-6.1898217,-0.02987814,7,false,-2.2980342,0.00625,0.00625,6e4cbcc7f404e4e4
7,6,base,25.0,4.0,0.12649111,12,0.000706,-6.166747,-0.0068035126,7,false,-2.260659,0.0125,0.0125,7c72bfc0efac1623
7,6,base,25.0,4.0,0.12649111,13,0.000742,-6.1660986,-0.006155014,7,false,-2.2941532,0.01875,0.01875,8a7fff492db0b324
